"TOA5","Bocas_MGeo","CR1000X","2444","CR1000X.Std.01.02","CPU:bocaslvl_20191212.CR1X","13142","EXOTable"
"TIMESTAMP","RECORD","WaterTemp","SpCond","Cond","TDS","Salinity","ODOSat","ODO","Pressure","Depth","PH","Turbidity","FCholophyll","MChlorophyll","FAlgae","MAlgae","fDom","QSEfDom","pHmv"
"2020-12-01 22:18:00",84322,28.22,50.14,53.23,32.59,32.75,92.8,6.03,0.28,0.197,8.07,1.34,20.99,89.3,20.67,75.01,0.85,-1.06,0
"2020-12-01 22:24:00",84323,28.24,50.16,53.26,32.6,32.77,92.3,6,0.29,0.199,8.06,1.46,32.86,139.7,146.7,532.6,0.82,-1.14,0
"2020-12-01 22:30:00",84324,28.23,50.19,53.28,32.62,32.79,92.3,6,0.29,0.199,8.06,1.4,20.86,88.7,42.13,152.9,0.81,-1.17,0
"2020-12-01 22:36:00",84325,28.26,50.24,53.36,32.65,32.82,91.4,5.94,0.27,0.188,8.06,1.35,19.41,82.5,33.61,122,0.82,-1.14,0
"2020-12-01 22:42:00",84326,28.26,50.27,53.4,32.68,32.85,93.3,6.06,0.28,0.197,8.07,1.36,20.02,85.1,35.73,129.7,0.83,-1.1,0
"2020-12-01 22:48:00",84327,28.27,50.3,53.44,32.7,32.87,93.4,6.06,0.29,0.197,8.07,1.38,19.54,83.1,32.89,119.4,0.82,-1.14,0
"2020-12-01 22:54:00",84328,28.27,50.32,53.47,32.71,32.89,94.2,6.11,0.28,0.197,8.08,1.39,18.51,78.72,20.76,75.33,0.85,-1.04,0
"2020-12-01 23:00:00",84329,28.29,50.32,53.48,32.71,32.88,93.7,6.08,0.28,0.196,8.07,1.43,19.93,84.8,36.48,132.4,0.91,-0.86,0
"2020-12-01 23:06:00",84330,28.27,50.29,53.43,32.69,32.86,93.9,6.1,0.27,0.184,8.07,1.48,31.73,134.9,66.83,242.6,0.93,-0.82,0
"2020-12-01 23:12:00",84331,28.26,50.27,53.4,32.68,32.85,93.7,6.09,0.28,0.191,8.07,1.42,52.57,223.5,117.2,425.3,0.94,-0.78,0
"2020-12-01 23:18:00",84332,28.25,50.26,53.39,32.67,32.85,94,6.1,0.29,0.197,8.07,1.45,67.82,288.4,155.2,563.5,0.94,-0.79,0
"2020-12-01 23:24:00",84333,28.24,50.27,53.38,32.67,32.85,93.5,6.07,0.29,0.198,8.07,1.36,46.54,197.9,153.9,558.8,0.93,-0.83,0
"2020-12-01 23:30:00",84334,28.23,50.26,53.36,32.67,32.84,92.9,6.04,0.29,0.203,8.07,1.37,45.76,194.6,153.7,557.8,0.93,-0.81,0
"2020-12-01 23:36:00",84335,28.21,50.24,53.32,32.65,32.83,92.3,6,0.27,0.189,8.07,1.39,42.61,181.2,153.4,556.7,0.93,-0.8,0
"2020-12-01 23:42:00",84336,28.19,50.2,53.26,32.63,32.8,92.5,6.02,0.3,0.211,8.07,1.35,42.37,180.2,153.4,556.8,0.95,-0.74,0
"2020-12-01 23:48:00",84337,28.2,50.2,53.27,32.63,32.8,92,5.98,0.31,0.212,8.06,1.42,44.8,190.5,153.6,557.6,0.96,-0.72,0
"2020-12-01 23:54:00",84338,28.19,50.2,53.26,32.63,32.8,91.2,5.93,0.31,0.211,8.06,1.48,43.57,185.3,153.7,558,0.97,-0.7,0
"2020-12-02 00:00:00",84339,28.19,50.21,53.26,32.63,32.8,90.7,5.9,0.31,0.215,8.06,1.43,45.3,192.6,153.8,558.2,0.98,-0.65,0
"2020-12-02 00:06:00",84340,28.19,50.2,53.26,32.63,32.8,90.4,5.88,0.3,0.207,8.06,1.19,43.84,186.4,153.6,557.4,0.97,-0.7,0
"2020-12-02 00:12:00",84341,28.19,50.2,53.26,32.63,32.8,89.9,5.84,0.32,0.224,8.06,1.23,44.32,188.4,153.7,557.9,0.98,-0.67,0
"2020-12-02 00:18:00",84342,28.19,50.21,53.26,32.63,32.81,89,5.79,0.32,0.224,8.05,1.19,44.62,189.7,153.7,558,0.99,-0.64,0
"2020-12-02 00:24:00",84343,28.19,50.22,53.27,32.64,32.81,88.6,5.76,0.32,0.221,8.05,1.13,44.57,189.5,153.6,557.7,0.99,-0.64,0
"2020-12-02 00:30:00",84344,28.17,50.21,53.26,32.64,32.81,88.6,5.76,0.33,0.231,8.05,1.17,44.21,188,153.8,558.3,1,-0.61,0
"2020-12-02 00:36:00",84345,28.16,50.22,53.25,32.64,32.81,89.1,5.79,0.32,0.22,8.05,1.21,43.44,184.7,153.6,557.4,0.96,-0.72,0
"2020-12-02 00:42:00",84346,28.15,50.23,53.25,32.65,32.82,89.2,5.8,0.34,0.235,8.05,1.26,45.05,191.6,153.9,558.6,0.99,-0.63,0
"2020-12-02 00:48:00",84347,28.14,50.24,53.24,32.65,32.83,89.2,5.8,0.35,0.241,8.05,1.24,45.64,194.1,154,559,0.98,-0.66,0
"2020-12-02 00:54:00",84348,28.14,50.26,53.27,32.67,32.84,89.8,5.84,0.35,0.241,8.06,1.15,45.95,195.4,154,558.9,0.94,-0.79,0
"2020-12-02 01:00:00",84349,28.15,50.28,53.3,32.68,32.86,89,5.79,0.35,0.245,8.06,1.09,46.84,199.1,154,559.1,0.91,-0.87,0
"2020-12-02 01:06:00",84350,28.18,50.32,53.37,32.71,32.89,89.8,5.84,0.34,0.233,8.06,1.11,45.63,194,153.8,558.2,0.83,-1.1,0
"2020-12-02 01:12:00",84351,28.15,50.34,53.38,32.72,32.91,90.2,5.86,0.36,0.249,8.06,1.13,47.95,203.9,154.1,559.3,0.83,-1.11,0
"2020-12-02 01:18:00",84352,28.16,50.37,53.41,32.74,32.92,87.7,5.7,0.36,0.248,8.05,1.11,45.55,193.7,154,559,0.83,-1.12,0
"2020-12-02 01:24:00",84353,28.16,50.39,53.43,32.75,32.94,88.8,5.77,0.36,0.251,8.05,1.08,43.39,184.5,153.7,558,0.79,-1.22,0
"2020-12-02 01:30:00",84354,28.16,50.42,53.46,32.77,32.96,91.7,5.96,0.37,0.254,8.07,1.07,46.26,196.7,154.1,559.4,0.76,-1.32,0
"2020-12-02 01:36:00",84355,28.29,50.55,53.73,32.86,33.05,92.4,5.99,0.34,0.237,8.07,1.17,54.12,230.1,143.4,520.5,0.63,-1.7,0
"2020-12-02 01:42:00",84356,28.36,50.61,53.86,32.9,33.09,92.5,5.98,0.35,0.244,8.07,1.07,57.62,245,150.3,545.5,0.57,-1.86,0
"2020-12-02 01:48:00",84357,28.39,50.64,53.92,32.92,33.12,91.7,5.93,0.35,0.242,8.07,1.04,59.72,253.9,151.9,551.3,0.58,-1.85,0
"2020-12-02 01:54:00",84358,28.42,50.67,53.98,32.94,33.14,90.2,5.83,0.35,0.24,8.07,1.79,0.2,0.87,0.23,0.83,0.57,-1.87,0
"2020-12-02 02:00:00",84359,28.44,50.7,54.03,32.96,33.16,91.1,5.88,0.35,0.242,8.07,1.08,0.01,0.07,-0.24,-0.9,0.55,-1.93,0
"2020-12-02 02:06:00",84360,28.47,50.73,54.08,32.97,33.18,90.8,5.86,0.34,0.235,8.07,1.1,0.06,0.26,-0.15,-0.58,0.57,-1.87,0
"2020-12-02 02:12:00",84361,28.51,50.77,54.17,33,33.21,90.8,5.86,0.35,0.239,8.07,1,-0.04,-0.16,-0.34,-1.27,0.51,-2.06,0
"2020-12-02 02:18:00",84362,28.5,50.77,54.16,33,33.21,90.5,5.84,0.34,0.236,8.07,1.07,0,0,-0.26,-0.97,0.52,-2.02,0
"2020-12-02 02:24:00",84363,28.56,50.83,54.28,33.04,33.25,90.2,5.82,0.34,0.236,8.07,1.11,0.03,0.13,-0.27,-1,0.65,-1.65,0
"2020-12-02 02:30:00",84364,28.53,50.83,54.25,33.04,33.25,91,5.87,0.34,0.238,8.08,1.13,0,0,-0.26,-0.95,0.5,-2.1,0
"2020-12-02 02:36:00",84365,28.53,50.82,54.25,33.03,33.25,90.6,5.84,0.34,0.237,8.07,1.11,0.01,0.05,-0.32,-1.18,0.5,-2.1,0
"2020-12-02 02:42:00",84366,28.56,50.85,54.3,33.05,33.26,89.5,5.77,0.35,0.241,8.07,1.09,-0.01,-0.04,-0.39,-1.42,0.35,-2.52,0
"2020-12-02 02:48:00",84367,28.53,50.84,54.27,33.05,33.26,90.5,5.84,0.36,0.246,8.08,1.12,-0.02,-0.09,-0.37,-1.36,0.48,-2.14,0
"2020-12-02 02:54:00",84368,28.52,50.83,54.25,33.04,33.25,90.1,5.81,0.36,0.248,8.08,1.08,-0.01,-0.05,-0.42,-1.55,0.41,-2.34,0
"2020-12-02 03:00:00",84369,28.53,50.84,54.27,33.05,33.26,89.5,5.77,0.37,0.256,8.07,1.05,-0.03,-0.13,-0.39,-1.43,0.44,-2.26,0
"2020-12-02 03:06:00",84370,28.53,50.85,54.28,33.05,33.27,90.5,5.84,0.36,0.248,8.08,1.05,-0.03,-0.14,-0.43,-1.58,0.35,-2.53,0
"2020-12-02 03:12:00",84371,28.53,50.85,54.28,33.05,33.27,89.6,5.78,0.38,0.26,8.08,1.15,-0.02,-0.1,-0.5,-1.84,0.4,-2.37,0
"2020-12-02 03:18:00",84372,28.52,50.85,54.26,33.05,33.27,89.6,5.78,0.38,0.26,8.07,1.19,0,-0.01,-0.41,-1.51,0.38,-2.45,0
"2020-12-02 03:24:00",84373,28.51,50.84,54.25,33.05,33.26,88.8,5.72,0.39,0.269,8.07,1.12,-0.05,-0.19,-0.42,-1.56,0.47,-2.17,0
"2020-12-02 03:30:00",84374,28.5,50.84,54.24,33.05,33.26,90.9,5.86,0.4,0.274,8.08,1.24,-0.01,-0.05,-0.34,-1.27,0.36,-2.5,0
"2020-12-02 03:36:00",84375,28.49,50.85,54.24,33.05,33.27,90.4,5.83,0.39,0.271,8.08,1.12,0.05,0.2,-0.3,-1.12,0.45,-2.23,0
"2020-12-02 03:42:00",84376,28.5,50.85,54.24,33.05,33.27,90.5,5.84,0.41,0.282,8.08,1.13,-0.02,-0.1,-0.43,-1.59,0.41,-2.36,0
"2020-12-02 03:48:00",84377,28.5,50.85,54.25,33.05,33.27,90.4,5.84,0.42,0.291,8.08,1.1,-0.06,-0.24,-0.46,-1.7,0.4,-2.38,0
"2020-12-02 03:54:00",84378,28.5,50.85,54.24,33.05,33.27,90.2,5.82,0.42,0.29,8.07,1.12,-0.05,-0.23,-0.36,-1.32,0.44,-2.27,0
"2020-12-02 04:00:00",84379,28.49,50.85,54.24,33.05,33.27,89.9,5.8,0.44,0.301,8.08,1.18,-0.09,-0.38,-0.47,-1.72,0.36,-2.5,0
"2020-12-02 04:06:00",84380,28.49,50.85,54.24,33.05,33.27,89.4,5.77,0.42,0.292,8.07,1.11,0,-0.01,-0.44,-1.61,0.49,-2.13,0
"2020-12-02 04:12:00",84381,28.51,50.86,54.27,33.06,33.28,89.2,5.76,0.45,0.308,8.08,1.13,-0.05,-0.23,-0.48,-1.76,0.44,-2.27,0
"2020-12-02 04:18:00",84382,28.48,50.86,54.24,33.06,33.28,89.2,5.75,0.44,0.306,8.07,1.16,0,0,-0.3,-1.1,0.42,-2.31,0
"2020-12-02 04:24:00",84383,28.48,50.85,54.23,33.05,33.27,88.1,5.69,0.46,0.317,8.07,1.11,-0.03,-0.11,-0.49,-1.81,0.44,-2.27,0
"2020-12-02 04:30:00",84384,28.48,50.86,54.24,33.06,33.27,87.4,5.64,0.46,0.317,8.07,1.09,-0.1,-0.4,-0.55,-2.02,0.42,-2.33,0
"2020-12-02 04:36:00",84385,28.49,50.86,54.25,33.06,33.28,89.3,5.76,0.46,0.315,8.07,1.31,0.03,0.15,-0.38,-1.39,0.44,-2.25,0
"2020-12-02 04:42:00",84386,28.49,50.86,54.25,33.06,33.28,88.4,5.7,0.47,0.322,8.07,1.15,-0.03,-0.11,-0.43,-1.59,0.38,-2.44,0
"2020-12-02 04:48:00",84387,28.36,50.77,54.03,33,33.22,84.4,5.46,0.47,0.324,8.05,1.16,-0.07,-0.31,-0.44,-1.61,0.62,-1.73,0
"2020-12-02 04:54:00",84388,28.31,50.71,53.91,32.96,33.17,84.9,5.5,0.48,0.331,8.05,1.21,0.02,0.09,-0.26,-0.96,0.62,-1.74,0
"2020-12-02 05:00:00",84389,28.3,50.7,53.9,32.95,33.16,84.7,5.49,0.49,0.338,8.05,1.21,0.03,0.12,-0.18,-0.69,0.64,-1.67,0
"2020-12-02 05:06:00",84390,28.34,50.74,53.98,32.98,33.19,86.1,5.57,0.49,0.34,8.05,1.19,-0.06,-0.23,-0.36,-1.32,0.58,-1.86,0
"2020-12-02 05:12:00",84391,28.37,50.76,54.02,32.99,33.21,86,5.56,0.5,0.346,8.05,1.17,-0.03,-0.11,-0.29,-1.08,0.56,-1.9,0
"2020-12-02 05:18:00",84392,28.38,50.78,54.06,33.01,33.22,86,5.56,0.5,0.346,8.06,1.22,-0.03,-0.13,-0.49,-1.81,0.5,-2.08,0
"2020-12-02 05:24:00",84393,28.4,50.79,54.09,33.01,33.23,82.7,5.35,0.5,0.344,8.05,1.15,-0.02,-0.06,-0.46,-1.68,0.55,-1.94,0
"2020-12-02 05:30:00",84394,28.39,50.78,54.07,33.01,33.22,81.4,5.26,0.5,0.342,8.04,1.31,-0.09,-0.36,-0.49,-1.8,0.53,-2.01,0
"2020-12-02 05:36:00",84395,28.31,50.71,53.91,32.96,33.17,79.84,5.17,0.5,0.342,8.03,1.26,-0.04,-0.16,-0.39,-1.43,0.67,-1.57,0
"2020-12-02 05:42:00",84396,28.26,50.69,53.85,32.95,33.16,79.33,5.14,0.51,0.352,8.03,1.14,-0.03,-0.1,-0.34,-1.24,0.68,-1.54,0
"2020-12-02 05:48:00",84397,28.23,50.67,53.79,32.94,33.14,80.4,5.21,0.51,0.355,8.04,0.97,0.03,0.15,-0.36,-1.32,0.74,-1.36,0
"2020-12-02 05:54:00",84398,28.22,50.66,53.78,32.93,33.14,81.3,5.27,0.52,0.357,8.04,1.01,-0.02,-0.09,-0.41,-1.51,0.73,-1.42,0
"2020-12-02 06:00:00",84399,28.22,50.66,53.77,32.93,33.13,82.1,5.32,0.51,0.356,8.04,0.98,-0.02,-0.1,-0.37,-1.38,0.72,-1.42,0
"2020-12-02 06:06:00",84400,28.2,50.64,53.74,32.92,33.12,80.3,5.21,0.52,0.36,8.04,0.99,0.08,0.34,-0.27,-1,0.74,-1.38,0
"2020-12-02 06:12:00",84401,28.22,50.65,53.77,32.92,33.13,82,5.32,0.52,0.361,8.04,0.97,0.02,0.07,-0.35,-1.31,0.76,-1.3,0
"2020-12-02 06:18:00",84402,28.25,50.66,53.8,32.93,33.13,83,5.38,0.53,0.366,8.05,1.05,0.01,0.03,-0.34,-1.24,0.68,-1.57,0
"2020-12-02 06:24:00",84403,28.34,50.73,53.97,32.97,33.19,86.8,5.61,0.53,0.364,8.06,0.92,0.04,0.19,-0.35,-1.3,0.59,-1.83,0
"2020-12-02 06:30:00",84404,28.37,50.76,54.03,32.99,33.21,86.5,5.59,0.52,0.362,8.06,0.88,-0.01,-0.02,-0.36,-1.34,0.55,-1.95,0
"2020-12-02 06:36:00",84405,28.35,50.76,54.01,32.99,33.21,85.5,5.53,0.52,0.36,8.06,0.93,0.05,0.23,-0.43,-1.59,0.55,-1.94,0
"2020-12-02 06:42:00",84406,28.31,50.73,53.94,32.98,33.19,83.4,5.4,0.52,0.363,8.05,0.88,0.07,0.29,-0.33,-1.23,0.64,-1.68,0
"2020-12-02 06:48:00",84407,28.27,50.71,53.87,32.96,33.17,82.2,5.32,0.53,0.367,8.04,0.91,0,0.02,-0.42,-1.54,0.59,-1.81,0
"2020-12-02 06:54:00",84408,28.28,50.71,53.88,32.96,33.17,80.7,5.23,0.53,0.367,8.05,0.73,-0.01,-0.04,-0.38,-1.39,0.64,-1.68,0
"2020-12-02 07:00:00",84409,28.26,50.72,53.88,32.97,33.18,82.7,5.36,0.54,0.371,8.04,0.77,-0.01,-0.05,-0.46,-1.7,0.6,-1.78,0
"2020-12-02 07:06:00",84410,28.26,50.7,53.85,32.95,33.16,83.8,5.43,0.53,0.369,8.04,0.79,0.03,0.13,-0.3,-1.09,0.64,-1.68,0
"2020-12-02 07:12:00",84411,28.3,50.72,53.92,32.97,33.18,84,5.44,0.54,0.373,8.05,0.85,0.06,0.26,-0.31,-1.13,0.53,-2.01,0
"2020-12-02 07:18:00",84412,28.31,50.74,53.95,32.98,33.19,83.5,5.41,0.55,0.377,8.05,0.74,-0.02,-0.1,-0.42,-1.56,0.53,-1.99,0
"2020-12-02 07:24:00",84413,28.3,50.74,53.93,32.98,33.19,82.7,5.36,0.55,0.38,8.04,0.68,-0.03,-0.13,-0.55,-2.03,0.61,-1.76,0
"2020-12-02 07:30:00",84414,28.27,50.73,53.9,32.97,33.19,80.6,5.22,0.55,0.38,8.04,0.72,-0.1,-0.41,-0.53,-1.94,0.56,-1.92,0
"2020-12-02 07:36:00",84415,28.28,50.74,53.92,32.98,33.19,80.6,5.22,0.55,0.383,8.05,0.69,-0.08,-0.34,-0.58,-2.14,0.56,-1.9,0
"2020-12-02 07:42:00",84416,28.32,50.76,53.99,33,33.21,84.1,5.44,0.56,0.385,8.06,0.65,-0.06,-0.26,-0.51,-1.88,0.49,-2.13,0
"2020-12-02 07:48:00",84417,28.31,50.77,53.98,33,33.22,86,5.57,0.56,0.389,8.06,0.72,-0.03,-0.13,-0.45,-1.64,0.55,-1.95,0
"2020-12-02 07:54:00",84418,28.3,50.78,53.98,33,33.22,85.2,5.52,0.56,0.39,8.06,0.68,-0.02,-0.08,-0.36,-1.32,0.54,-1.98,0
"2020-12-02 08:00:00",84419,28.24,50.74,53.88,32.98,33.19,84.5,5.48,0.57,0.397,8.05,0.73,0.44,1.89,-0.39,-1.44,0.56,-1.91,0
"2020-12-02 08:06:00",84420,28.2,50.71,53.81,32.96,33.17,83.5,5.42,0.58,0.402,8.05,0.76,-0.03,-0.14,-0.43,-1.59,0.59,-1.83,0
"2020-12-02 08:12:00",84421,28.22,50.7,53.82,32.95,33.16,82.5,5.35,0.59,0.409,8.04,0.74,-0.05,-0.21,-0.33,-1.21,0.63,-1.71,0
"2020-12-02 08:18:00",84422,28.27,50.72,53.88,32.97,33.18,82.3,5.33,0.6,0.413,8.04,0.93,-0.02,-0.1,-0.26,-0.98,0.56,-1.9,0
"2020-12-02 08:24:00",84423,28.28,50.73,53.91,32.97,33.18,83.2,5.39,0.61,0.418,8.04,0.7,-0.02,-0.09,-0.43,-1.58,0.55,-1.95,0
"2020-12-02 08:30:00",84424,28.28,50.73,53.91,32.97,33.18,82.6,5.35,0.61,0.424,8.04,0.76,-0.09,-0.38,-0.46,-1.69,0.58,-1.85,0
"2020-12-02 08:36:00",84425,28.31,50.74,53.95,32.98,33.19,85.2,5.52,0.61,0.423,8.05,0.71,-0.06,-0.24,-0.55,-2.03,0.53,-2,0
"2020-12-02 08:42:00",84426,28.32,50.74,53.96,32.98,33.2,85.2,5.51,0.62,0.429,8.05,0.7,-0.04,-0.15,-0.54,-2,0.58,-1.85,0
"2020-12-02 08:48:00",84427,28.32,50.75,53.97,32.98,33.2,86.9,5.62,0.63,0.433,8.06,0.73,-0.06,-0.25,-0.47,-1.72,0.51,-2.05,0
"2020-12-02 08:54:00",84428,28.33,50.75,53.97,32.99,33.2,88,5.69,0.64,0.441,8.06,0.68,-0.05,-0.2,-0.43,-1.59,0.47,-2.18,0
"2020-12-02 09:00:00",84429,28.32,50.76,53.98,32.99,33.21,88.2,5.71,0.64,0.443,8.07,0.63,-0.07,-0.29,-0.55,-2.03,0.5,-2.07,0
"2020-12-02 09:06:00",84430,28.34,50.76,54,32.99,33.21,89.3,5.78,0.64,0.445,8.07,0.65,0.03,0.13,-0.45,-1.64,0.5,-2.08,0
"2020-12-02 09:12:00",84431,28.37,50.77,54.03,33,33.21,90.1,5.83,0.66,0.456,8.07,0.64,0.02,0.08,-0.5,-1.82,0.45,-2.24,0
"2020-12-02 09:18:00",84432,28.38,50.77,54.05,33,33.21,89.4,5.78,0.66,0.458,8.07,0.61,-0.09,-0.37,-0.58,-2.12,0.44,-2.26,0
"2020-12-02 09:24:00",84433,28.39,50.77,54.05,33,33.21,88.7,5.74,0.67,0.466,8.07,0.64,-0.09,-0.38,-0.61,-2.24,0.48,-2.13,0
"2020-12-02 09:30:00",84434,28.39,50.77,54.05,33,33.21,88.8,5.74,0.68,0.467,8.07,0.61,-0.07,-0.31,-0.6,-2.22,0.48,-2.13,0
"2020-12-02 09:36:00",84435,28.39,50.77,54.06,33,33.21,89.5,5.79,0.68,0.469,8.07,0.62,-0.03,-0.13,-0.46,-1.7,0.5,-2.08,0
"2020-12-02 09:42:00",84436,28.4,50.77,54.06,33,33.21,89.9,5.81,0.69,0.479,8.07,0.62,-0.14,-0.57,-0.59,-2.16,0.48,-2.14,0
"2020-12-02 09:48:00",84437,28.4,50.76,54.06,33,33.21,90.1,5.82,0.69,0.48,8.07,0.61,-0.07,-0.3,-0.59,-2.16,0.5,-2.07,0
"2020-12-02 09:54:00",84438,28.41,50.76,54.07,33,33.21,88.1,5.7,0.7,0.484,8.07,0.58,-0.14,-0.6,-0.7,-2.57,0.47,-2.18,0
"2020-12-02 10:00:00",84439,28.41,50.77,54.07,33,33.21,89.3,5.77,0.71,0.49,8.07,0.57,-0.14,-0.57,-0.55,-2.03,0.46,-2.21,0
"2020-12-02 10:06:00",84440,28.41,50.77,54.08,33,33.21,89.9,5.81,0.71,0.49,8.07,0.58,-0.14,-0.59,-0.62,-2.29,0.49,-2.11,0
"2020-12-02 10:12:00",84441,28.43,50.77,54.09,33,33.21,89.9,5.81,0.73,0.502,8.07,0.56,-0.13,-0.56,-0.69,-2.52,0.47,-2.18,0
"2020-12-02 10:18:00",84442,28.44,50.77,54.1,33,33.21,89.1,5.76,0.73,0.504,8.07,0.66,-0.13,-0.54,-0.62,-2.27,0.47,-2.19,0
"2020-12-02 10:24:00",84443,28.44,50.77,54.11,33,33.21,87.9,5.68,0.74,0.513,8.07,0.64,-0.15,-0.65,-0.69,-2.54,0.48,-2.14,0
"2020-12-02 10:30:00",84444,28.45,50.77,54.11,33,33.21,87.4,5.64,0.74,0.513,8.07,0.89,-0.15,-0.62,-0.75,-2.74,0.49,-2.1,0
"2020-12-02 10:36:00",84445,28.45,50.77,54.11,33,33.21,90.4,5.84,0.75,0.516,8.08,0.65,-0.05,-0.22,-0.53,-1.95,0.45,-2.24,0
"2020-12-02 10:42:00",84446,28.45,50.77,54.12,33,33.21,90,5.81,0.76,0.527,8.08,0.7,-0.12,-0.49,-0.59,-2.17,0.48,-2.16,0
"2020-12-02 10:48:00",84447,28.46,50.77,54.12,33,33.21,89.7,5.79,0.77,0.532,8.08,0.77,-0.13,-0.57,-0.59,-2.16,0.44,-2.25,0
"2020-12-02 10:54:00",84448,28.46,50.77,54.13,33,33.21,91.2,5.89,0.78,0.538,8.08,0.64,-0.14,-0.58,-0.61,-2.25,0.44,-2.26,0
"2020-12-02 11:00:00",84449,28.46,50.77,54.13,33,33.21,91.5,5.91,0.78,0.542,8.08,1.14,-0.13,-0.57,-0.64,-2.34,0.45,-2.24,0
"2020-12-02 11:06:00",84450,28.46,50.77,54.12,33,33.21,91.6,5.92,0.79,0.545,8.08,0.68,-0.13,-0.57,-0.64,-2.33,0.46,-2.2,0
"2020-12-02 11:12:00",84451,28.46,50.77,54.12,33,33.21,92.1,5.95,0.8,0.555,8.08,0.68,-0.13,-0.55,-0.67,-2.46,0.46,-2.21,0
"2020-12-02 11:18:00",84452,28.46,50.77,54.13,33,33.21,92.2,5.95,0.8,0.555,8.08,0.74,-0.11,-0.47,-0.59,-2.15,0.44,-2.25,0
"2020-12-02 11:24:00",84453,28.47,50.77,54.14,33,33.21,92.4,5.97,0.82,0.566,8.08,0.63,-0.11,-0.47,-0.67,-2.46,0.43,-2.29,0
"2020-12-02 11:30:00",84454,28.48,50.77,54.14,33,33.21,92.5,5.97,0.82,0.568,8.08,0.6,-0.11,-0.45,-0.41,-1.49,0.45,-2.25,0
"2020-12-02 11:36:00",84455,28.49,50.77,54.15,33,33.21,92.4,5.96,0.82,0.568,8.08,0.87,-0.14,-0.61,-0.64,-2.33,0.38,-2.45,0
"2020-12-02 11:42:00",84456,28.49,50.78,54.15,33,33.21,92.6,5.98,0.83,0.576,8.09,0.61,-0.15,-0.62,-0.64,-2.35,0.45,-2.22,0
"2020-12-02 11:48:00",84457,28.49,50.78,54.16,33.01,33.22,92.2,5.95,0.84,0.578,8.08,0.7,-0.1,-0.43,-0.67,-2.44,0.46,-2.21,0
"2020-12-02 11:54:00",84458,28.49,50.79,54.18,33.01,33.22,93.4,6.03,0.84,0.582,8.09,0.72,-0.11,-0.45,-0.6,-2.18,0.43,-2.3,0
"2020-12-02 12:00:00",84459,28.5,50.79,54.18,33.01,33.22,93.7,6.05,0.85,0.585,8.09,0.67,-0.12,-0.49,-0.56,-2.06,0.42,-2.33,0
"2020-12-02 12:06:00",84460,28.51,50.79,54.19,33.01,33.22,94.2,6.08,0.84,0.582,8.09,0.77,-0.11,-0.46,-0.57,-2.08,0.42,-2.34,0
"2020-12-02 12:12:00",84461,28.51,50.79,54.2,33.02,33.23,94.2,6.08,0.84,0.583,8.09,0.66,-0.11,-0.48,-0.57,-2.08,0.44,-2.27,0
"2020-12-02 12:18:00",84462,28.52,50.79,54.21,33.02,33.23,93,6,0.85,0.586,8.09,0.64,-0.08,-0.32,-0.51,-1.88,0.38,-2.45,0
"2020-12-02 12:24:00",84463,28.53,50.79,54.22,33.01,33.22,94,6.06,0.85,0.589,8.09,0.91,-0.13,-0.56,-0.59,-2.18,0.5,-2.08,0
"2020-12-02 12:30:00",84464,28.54,50.8,54.23,33.02,33.23,95,6.13,0.85,0.59,8.09,0.71,-0.13,-0.56,-0.62,-2.26,0.39,-2.41,0
"2020-12-02 12:36:00",84465,28.55,50.8,54.24,33.02,33.23,94.5,6.09,0.84,0.584,8.09,0.65,-0.15,-0.64,-0.66,-2.43,0.47,-2.16,0
"2020-12-02 12:42:00",84466,28.55,50.79,54.24,33.02,33.23,95,6.13,0.85,0.588,8.09,0.65,-0.13,-0.57,-0.74,-2.69,0.42,-2.33,0
"2020-12-02 12:48:00",84467,28.55,50.79,54.24,33.02,33.22,95.2,6.14,0.85,0.587,8.1,0.62,-0.11,-0.45,-0.61,-2.24,0.36,-2.5,0
"2020-12-02 12:54:00",84468,28.55,50.8,54.24,33.02,33.23,94.9,6.12,0.85,0.587,8.09,0.65,-0.11,-0.48,-0.62,-2.27,0.4,-2.39,0
"2020-12-02 13:00:00",84469,28.56,50.8,54.24,33.02,33.23,95.2,6.14,0.85,0.589,8.09,0.61,-0.12,-0.49,-0.61,-2.24,0.46,-2.21,0
"2020-12-02 13:06:00",84470,28.56,50.79,54.25,33.01,33.22,96.4,6.21,0.85,0.587,8.1,0.68,-0.07,-0.28,-0.54,-1.99,0.48,-2.14,0
"2020-12-02 13:12:00",84471,28.57,50.8,54.26,33.02,33.23,96.8,6.24,0.85,0.59,8.1,0.73,0.08,0.33,-0.45,-1.67,0.5,-2.09,0
"2020-12-02 13:18:00",84472,28.57,50.8,54.26,33.02,33.23,97.3,6.27,0.85,0.587,8.1,0.66,0.02,0.11,-0.42,-1.56,0.42,-2.33,0
"2020-12-02 13:24:00",84473,28.57,50.81,54.27,33.02,33.23,97.3,6.27,0.85,0.585,8.1,0.8,-0.01,-0.02,-0.45,-1.64,0.49,-2.12,0
"2020-12-02 13:30:00",84474,28.58,50.81,54.28,33.02,33.23,97.4,6.27,0.84,0.581,8.1,0.59,-0.06,-0.24,-0.52,-1.89,0.46,-2.19,0
"2020-12-02 13:36:00",84475,28.58,50.81,54.28,33.02,33.23,99.8,6.43,0.84,0.577,8.11,0.83,0,0.01,-0.39,-1.43,0.4,-2.39,0
