"TOA5","MGEO_SERC","CR1000X","2443","CR1000X.Std.04.02","CPU:M_GEOSERCv21.CR1X","39106","LevelTable"
"TIMESTAMP","RECORD","Level_m_CBS","Pressure_mbar_CBS","Temperature_CBS","Status_CBS"
"2021-01-01 20:36:00",15196,1.703,167.02,13.2,0
"2021-01-01 20:42:00",15197,1.696,166.36,13.2,0
"2021-01-01 20:48:00",15198,1.692,165.9,13.2,0
"2021-01-01 20:54:00",15199,1.682,164.92,13.2,0
"2021-01-01 21:00:00",15200,1.67,163.82,13.3,0
"2021-01-01 21:06:00",15201,1.66,162.79,13.3,0
"2021-01-01 21:12:00",15202,1.658,162.61,13.3,0
"2021-01-01 21:18:00",15203,1.656,162.44,13.3,0
"2021-01-01 21:24:00",15204,1.655,162.34,13.3,0
"2021-01-01 21:30:00",15205,1.655,162.29,13.3,0
"2021-01-01 21:36:00",15206,1.654,162.25,13.4,0
"2021-01-01 21:42:00",15207,1.654,162.2,13.4,0
"2021-01-01 21:48:00",15208,1.655,162.29,13.4,0
"2021-01-01 21:54:00",15209,1.655,162.26,13.4,0
"2021-01-01 22:00:00",15210,1.653,162.14,13.4,0
"2021-01-01 22:06:00",15211,1.651,161.93,13.4,0
"2021-01-01 22:12:00",15212,1.65,161.77,13.4,0
"2021-01-01 22:18:00",15213,1.649,161.73,13.4,0
"2021-01-01 22:24:00",15214,1.648,161.57,13.4,0
"2021-01-01 22:30:00",15215,1.647,161.49,13.4,0
"2021-01-01 22:36:00",15216,1.645,161.32,13.4,0
"2021-01-01 22:42:00",15217,1.642,161.04,13.4,0
"2021-01-01 22:48:00",15218,1.641,160.93,13.4,0
"2021-01-01 22:54:00",15219,1.638,160.65,13.4,0
"2021-01-01 23:00:00",15220,1.627,159.52,13.4,0
"2021-01-01 23:06:00",15221,1.598,156.67,13.4,0
"2021-01-01 23:12:00",15222,1.582,155.13,13.4,0
"2021-01-01 23:18:00",15223,1.577,154.61,13.4,0
"2021-01-01 23:24:00",15224,1.57,154,13.4,0
"2021-01-01 23:30:00",15225,1.567,153.7,13.4,0
"2021-01-01 23:36:00",15226,1.554,152.37,13.4,0
"2021-01-01 23:42:00",15227,1.547,151.69,13.4,0
"2021-01-01 23:48:00",15228,1.542,151.23,13.4,0
"2021-01-01 23:54:00",15229,1.541,151.12,13.4,0
"2021-01-02 00:00:00",15230,1.538,150.82,13.5,0
"2021-01-02 00:06:00",15231,1.538,150.86,13.5,0
"2021-01-02 00:12:00",15232,1.54,151.02,13.5,0
"2021-01-02 00:18:00",15233,1.549,151.94,13.5,0
"2021-01-02 00:24:00",15234,1.555,152.46,13.5,0
"2021-01-02 00:30:00",15235,1.558,152.84,13.5,0
"2021-01-02 00:36:00",15236,1.559,152.86,13.5,0
"2021-01-02 00:42:00",15237,1.552,152.19,13.5,0
"2021-01-02 00:48:00",15238,1.538,150.8,13.6,0
"2021-01-02 00:54:00",15239,1.525,149.54,13.6,0
"2021-01-02 01:00:00",15240,1.513,148.37,13.6,0
"2021-01-02 01:06:00",15241,1.508,147.89,13.6,0
"2021-01-02 01:12:00",15242,1.503,147.38,13.6,0
"2021-01-02 01:18:00",15243,1.5,147.13,13.6,0
"2021-01-02 01:24:00",15244,1.505,147.56,13.6,0
"2021-01-02 01:30:00",15245,1.519,148.96,13.7,0
"2021-01-02 01:36:00",15246,1.535,150.49,13.7,0
"2021-01-02 01:42:00",15247,1.54,151.06,13.7,0
"2021-01-02 01:48:00",15248,1.553,152.27,13.7,0
"2021-01-02 01:54:00",15249,1.567,153.72,13.7,0
"2021-01-02 02:00:00",15250,1.592,156.08,13.7,0
"2021-01-02 02:06:00",15251,1.599,156.78,13.7,0
"2021-01-02 02:12:00",15252,1.608,157.73,13.7,0
"2021-01-02 02:18:00",15253,1.615,158.41,13.8,0
"2021-01-02 02:24:00",15254,1.621,158.95,13.8,0
"2021-01-02 02:30:00",15255,1.623,159.17,13.8,0
"2021-01-02 02:36:00",15256,1.625,159.34,13.8,0
"2021-01-02 02:42:00",15257,1.623,159.19,13.8,0
"2021-01-02 02:48:00",15258,1.62,158.91,13.8,0
"2021-01-02 02:54:00",15259,1.617,158.57,13.8,0
"2021-01-02 03:00:00",15260,1.612,158.09,13.8,0
"2021-01-02 03:06:00",15261,1.611,157.97,13.8,0
"2021-01-02 03:12:00",15262,1.616,158.45,13.8,0
"2021-01-02 03:18:00",15263,1.623,159.18,13.8,0
"2021-01-02 03:24:00",15264,1.648,161.64,13.8,0
"2021-01-02 03:30:00",15265,1.662,163,13.9,0
"2021-01-02 03:36:00",15266,1.687,165.41,13.9,0
"2021-01-02 03:42:00",15267,1.71,167.72,13.9,0
"2021-01-02 03:48:00",15268,1.724,169.06,13.8,0
"2021-01-02 03:54:00",15269,1.738,170.47,13.8,0
"2021-01-02 04:00:00",15270,1.75,171.59,13.8,0
"2021-01-02 04:06:00",15271,1.753,171.94,13.8,0
"2021-01-02 04:12:00",15272,1.759,172.5,13.8,0
"2021-01-02 04:18:00",15273,1.762,172.79,13.8,0
"2021-01-02 04:24:00",15274,1.764,172.97,13.8,0
"2021-01-02 04:30:00",15275,1.763,172.89,13.9,0
"2021-01-02 04:36:00",15276,1.76,172.63,13.9,0
"2021-01-02 04:42:00",15277,1.756,172.19,13.9,0
"2021-01-02 04:48:00",15278,1.752,171.8,13.9,0
"2021-01-02 04:54:00",15279,1.747,171.36,13.9,0
"2021-01-02 05:00:00",15280,1.742,170.82,13.9,0
"2021-01-02 05:06:00",15281,1.74,170.66,13.9,0
"2021-01-02 05:12:00",15282,1.74,170.63,13.9,0
"2021-01-02 05:18:00",15283,1.749,171.57,13.9,0
"2021-01-02 05:24:00",15284,1.755,172.14,13.9,0
"2021-01-02 05:30:00",15285,1.77,173.58,13.9,0
"2021-01-02 05:36:00",15286,1.778,174.35,14,0
"2021-01-02 05:42:00",15287,1.79,175.59,14,0
"2021-01-02 05:48:00",15288,1.803,176.79,14,0
"2021-01-02 05:54:00",15289,1.806,177.15,14,0
"2021-01-02 06:00:00",15290,1.812,177.66,14,0
"2021-01-02 06:06:00",15291,1.814,177.92,14,0
"2021-01-02 06:12:00",15292,1.818,178.25,14.1,0
"2021-01-02 06:18:00",15293,1.819,178.43,14.1,0
"2021-01-02 06:24:00",15294,1.819,178.4,14.1,0
"2021-01-02 06:30:00",15295,1.817,178.15,14.1,0
"2021-01-02 06:36:00",15296,1.812,177.7,14.2,0
"2021-01-02 06:42:00",15297,1.807,177.19,14.2,0
"2021-01-02 06:48:00",15298,1.8,176.56,14.2,0
"2021-01-02 06:54:00",15299,1.796,176.14,14.2,0
"2021-01-02 07:00:00",15300,1.792,175.7,14.3,0
"2021-01-02 07:06:00",15301,1.789,175.45,14.3,0
"2021-01-02 07:12:00",15302,1.787,175.23,14.3,0
"2021-01-02 07:18:00",15303,1.785,175.04,14.3,0
"2021-01-02 07:24:00",15304,1.785,175.04,14.3,0
"2021-01-02 07:30:00",15305,1.784,174.97,14.3,0
"2021-01-02 07:36:00",15306,1.785,175.04,14.4,0
"2021-01-02 07:42:00",15307,1.785,175.08,14.4,0
"2021-01-02 07:48:00",15308,1.785,175.05,14.4,0
"2021-01-02 07:54:00",15309,1.784,174.96,14.4,0
"2021-01-02 08:00:00",15310,1.783,174.89,14.4,0
"2021-01-02 08:06:00",15311,1.781,174.68,14.4,0
"2021-01-02 08:12:00",15312,1.78,174.59,14.4,0
"2021-01-02 08:18:00",15313,1.778,174.39,14.5,0
"2021-01-02 08:24:00",15314,1.775,174.05,14.5,0
"2021-01-02 08:30:00",15315,1.772,173.73,14.5,0
"2021-01-02 08:36:00",15316,1.76,172.58,14.5,0
"2021-01-02 08:42:00",15317,1.756,172.19,14.5,0
"2021-01-02 08:48:00",15318,1.75,171.65,14.5,0
"2021-01-02 08:54:00",15319,1.74,170.62,14.5,0
"2021-01-02 09:00:00",15320,1.726,169.31,14.5,0
"2021-01-02 09:06:00",15321,1.722,168.84,14.5,0
"2021-01-02 09:12:00",15322,1.715,168.19,14.5,0
"2021-01-02 09:18:00",15323,1.702,166.94,14.6,0
"2021-01-02 09:24:00",15324,1.696,166.37,14.6,0
"2021-01-02 09:30:00",15325,1.686,165.32,14.6,0
"2021-01-02 09:36:00",15326,1.681,164.81,14.6,0
"2021-01-02 09:42:00",15327,1.675,164.24,14.6,0
"2021-01-02 09:48:00",15328,1.671,163.84,14.7,0
"2021-01-02 09:54:00",15329,1.665,163.32,14.7,0
"2021-01-02 10:00:00",15330,1.66,162.8,14.7,0
"2021-01-02 10:06:00",15331,1.656,162.37,14.7,0
"2021-01-02 10:12:00",15332,1.652,162,14.8,0
"2021-01-02 10:18:00",15333,1.648,161.62,14.8,0
"2021-01-02 10:24:00",15334,1.644,161.23,14.9,0
"2021-01-02 10:30:00",15335,1.64,160.85,14.9,0
"2021-01-02 10:36:00",15336,1.635,160.36,15,0
"2021-01-02 10:42:00",15337,1.631,159.91,15,0
"2021-01-02 10:48:00",15338,1.625,159.39,15.1,0
"2021-01-02 10:54:00",15339,1.62,158.86,15.1,0
"2021-01-02 11:00:00",15340,1.614,158.33,15.2,0
"2021-01-02 11:06:00",15341,1.609,157.82,15.2,0
"2021-01-02 11:12:00",15342,1.605,157.37,15.3,0
"2021-01-02 11:18:00",15343,1.6,156.89,15.4,0
"2021-01-02 11:24:00",15344,1.596,156.48,15.5,0
"2021-01-02 11:30:00",15345,1.591,156.05,15.5,0
"2021-01-02 11:36:00",15346,1.587,155.66,15.6,0
"2021-01-02 11:42:00",15347,1.583,155.25,15.7,0
"2021-01-02 11:48:00",15348,1.579,154.85,15.8,0
"2021-01-02 11:54:00",15349,1.575,154.41,15.8,0
"2021-01-02 12:00:00",15350,1.57,153.98,15.9,0
"2021-01-02 12:06:00",15351,1.565,153.51,16,0
"2021-01-02 12:12:00",15352,1.561,153.09,16.1,0
"2021-01-02 12:18:00",15353,1.557,152.66,16.2,0
"2021-01-02 12:24:00",15354,1.555,152.46,16.3,0
"2021-01-02 12:30:00",15355,1.555,152.5,16.4,0
"2021-01-02 12:36:00",15356,1.557,152.68,16.5,0
"2021-01-02 12:42:00",15357,1.561,153.08,16.6,0
"2021-01-02 12:48:00",15358,1.565,153.52,16.7,0
"2021-01-02 12:54:00",15359,1.57,153.94,16.8,0
"2021-01-02 13:00:00",15360,1.581,155.06,16.9,0
"2021-01-02 13:06:00",15361,1.584,155.38,17.1,0
"2021-01-02 13:12:00",15362,1.59,155.9,17.2,0
"2021-01-02 13:18:00",15363,1.599,156.77,17.3,0
"2021-01-02 13:24:00",15364,1.604,157.26,17.4,0
"2021-01-02 13:30:00",15365,1.606,157.48,17.5,0
"2021-01-02 13:36:00",15366,1.607,157.56,17.6,0
"2021-01-02 13:42:00",15367,1.608,157.71,17.7,0
"2021-01-02 13:48:00",15368,1.608,157.72,17.8,0
"2021-01-02 13:54:00",15369,1.609,157.79,17.9,0
"2021-01-02 14:00:00",15370,1.608,157.72,18,0
"2021-01-02 14:06:00",15371,1.608,157.67,18.1,0
"2021-01-02 14:12:00",15372,1.608,157.73,18.2,0
"2021-01-02 14:18:00",15373,1.609,157.77,18.3,0
"2021-01-02 14:24:00",15374,1.613,158.15,18.4,0
"2021-01-02 14:30:00",15375,1.616,158.5,18.4,0
"2021-01-02 14:36:00",15376,1.622,159.05,18.5,0
"2021-01-02 14:42:00",15377,1.635,160.3,18.6,0
"2021-01-02 14:48:00",15378,1.651,161.87,18.7,0
"2021-01-02 14:54:00",15379,1.665,163.27,18.7,0
"2021-01-02 15:00:00",15380,1.67,163.75,18.8,0
"2021-01-02 15:06:00",15381,1.683,165.07,18.8,0
"2021-01-02 15:12:00",15382,1.699,166.57,18.9,0
"2021-01-02 15:18:00",15383,1.71,167.7,18.9,0
"2021-01-02 15:24:00",15384,1.715,168.18,18.9,0
"2021-01-02 15:30:00",15385,1.728,169.51,19,0
"2021-01-02 15:36:00",15386,1.743,170.93,19,0
"2021-01-02 15:42:00",15387,1.746,171.27,19,0
"2021-01-02 15:48:00",15388,1.749,171.57,19,0
"2021-01-02 15:54:00",15389,1.748,171.42,19.1,0
"2021-01-02 16:00:00",15390,1.748,171.38,19.1,0
"2021-01-02 16:06:00",15391,1.749,171.54,19.1,0
"2021-01-02 16:12:00",15392,1.752,171.85,19.1,0
"2021-01-02 16:18:00",15393,1.766,173.16,19.1,0
"2021-01-02 16:24:00",15394,1.78,174.61,19.1,0
"2021-01-02 16:30:00",15395,1.798,176.33,19.1,0
"2021-01-02 16:36:00",15396,1.815,178.04,19.1,0
"2021-01-02 16:42:00",15397,1.83,179.47,19,0
"2021-01-02 16:48:00",15398,1.835,179.97,19,0
"2021-01-02 16:54:00",15399,1.847,181.16,19,0
"2021-01-02 17:00:00",15400,1.854,181.82,19,0
"2021-01-02 17:06:00",15401,1.866,182.95,18.9,0
"2021-01-02 17:12:00",15402,1.872,183.55,18.9,0
"2021-01-02 17:18:00",15403,1.876,183.97,18.9,0
"2021-01-02 17:24:00",15404,1.879,184.24,18.8,0
"2021-01-02 17:30:00",15405,1.88,184.38,18.8,0
"2021-01-02 17:36:00",15406,1.881,184.48,18.7,0
"2021-01-02 17:42:00",15407,1.881,184.43,18.7,0
"2021-01-02 17:48:00",15408,1.879,184.25,18.6,0
"2021-01-02 17:54:00",15409,1.881,184.43,18.6,0
"2021-01-02 18:00:00",15410,1.881,184.44,18.5,0
"2021-01-02 18:06:00",15411,1.884,184.75,18.5,0
"2021-01-02 18:12:00",15412,1.887,185.03,18.4,0
"2021-01-02 18:18:00",15413,1.888,185.11,18.4,0
"2021-01-02 18:24:00",15414,1.891,185.47,18.3,0
"2021-01-02 18:30:00",15415,1.893,185.65,18.3,0
"2021-01-02 18:36:00",15416,1.896,185.91,18.2,0
"2021-01-02 18:42:00",15417,1.9,186.31,18.1,0
"2021-01-02 18:48:00",15418,1.902,186.52,18.1,0
"2021-01-02 18:54:00",15419,1.905,186.81,18,0
"2021-01-02 19:00:00",15420,1.906,186.96,18,0
"2021-01-02 19:06:00",15421,1.907,187.02,17.9,0
"2021-01-02 19:12:00",15422,1.908,187.13,17.9,0
"2021-01-02 19:18:00",15423,1.907,187.01,17.8,0
"2021-01-02 19:24:00",15424,1.905,186.86,17.8,0
"2021-01-02 19:30:00",15425,1.902,186.51,17.7,0
"2021-01-02 19:36:00",15426,1.896,185.91,17.6,0
"2021-01-02 19:42:00",15427,1.883,184.66,17.6,0
"2021-01-02 19:48:00",15428,1.876,183.97,17.5,0
"2021-01-02 19:54:00",15429,1.864,182.8,17.4,0
"2021-01-02 20:00:00",15430,1.857,182.16,17.4,0
"2021-01-02 20:06:00",15431,1.852,181.58,17.3,0
"2021-01-02 20:12:00",15432,1.84,180.4,17.3,0
"2021-01-02 20:18:00",15433,1.834,179.89,17.2,0
"2021-01-02 20:24:00",15434,1.829,179.32,17.1,0
"2021-01-02 20:30:00",15435,1.826,179.08,17.1,0
"2021-01-02 20:36:00",15436,1.823,178.8,17,0
"2021-01-02 20:42:00",15437,1.82,178.47,16.9,0
"2021-01-02 20:48:00",15438,1.82,178.47,16.9,0
"2021-01-02 20:54:00",15439,1.818,178.31,16.8,0
"2021-01-02 21:00:00",15440,1.816,178.06,16.7,0
"2021-01-02 21:06:00",15441,1.814,177.93,16.7,0
"2021-01-02 21:12:00",15442,1.81,177.47,16.6,0
"2021-01-02 21:18:00",15443,1.805,177.03,16.6,0
"2021-01-02 21:24:00",15444,1.8,176.54,16.5,0
"2021-01-02 21:30:00",15445,1.787,175.21,16.5,0
"2021-01-02 21:36:00",15446,1.772,173.74,16.4,0
"2021-01-02 21:42:00",15447,1.76,172.59,16.3,0
"2021-01-02 21:48:00",15448,1.748,171.4,16.3,0
"2021-01-02 21:54:00",15449,1.735,170.13,16.2,0
"2021-01-02 22:00:00",15450,1.723,168.99,16.2,0
"2021-01-02 22:06:00",15451,1.71,167.68,16.1,0
"2021-01-02 22:12:00",15452,1.706,167.29,16.1,0
"2021-01-02 22:18:00",15453,1.692,165.98,16,0
"2021-01-02 22:24:00",15454,1.687,165.49,16,0
"2021-01-02 22:30:00",15455,1.682,164.92,15.9,0
"2021-01-02 22:36:00",15456,1.679,164.61,15.9,0
"2021-01-02 22:42:00",15457,1.677,164.44,15.8,0
"2021-01-02 22:48:00",15458,1.673,164.07,15.8,0
"2021-01-02 22:54:00",15459,1.67,163.77,15.7,0
"2021-01-02 23:00:00",15460,1.667,163.52,15.7,0
"2021-01-02 23:06:00",15461,1.662,163.02,15.7,0
"2021-01-02 23:12:00",15462,1.652,162.03,15.6,0
"2021-01-02 23:18:00",15463,1.648,161.63,15.6,0
"2021-01-02 23:24:00",15464,1.638,160.66,15.5,0
"2021-01-02 23:30:00",15465,1.633,160.18,15.5,0
"2021-01-02 23:36:00",15466,1.627,159.56,15.4,0
"2021-01-02 23:42:00",15467,1.615,158.35,15.4,0
"2021-01-02 23:48:00",15468,1.607,157.61,15.3,0
"2021-01-02 23:54:00",15469,1.594,156.34,15.3,0
"2021-01-03 00:00:00",15470,1.587,155.65,15.3,0
"2021-01-03 00:06:00",15471,1.581,155.08,15.2,0
"2021-01-03 00:12:00",15472,1.577,154.61,15.2,0
"2021-01-03 00:18:00",15473,1.564,153.41,15.1,0
"2021-01-03 00:24:00",15474,1.56,153.01,15.1,0
"2021-01-03 00:30:00",15475,1.556,152.61,15,0
"2021-01-03 00:36:00",15476,1.553,152.34,15,0
"2021-01-03 00:42:00",15477,1.549,151.87,15,0
"2021-01-03 00:48:00",15478,1.543,151.35,14.9,0
"2021-01-03 00:54:00",15479,1.539,150.89,14.9,0
"2021-01-03 01:00:00",15480,1.534,150.48,14.9,0
"2021-01-03 01:06:00",15481,1.531,150.11,14.8,0
"2021-01-03 01:12:00",15482,1.527,149.8,14.8,0
"2021-01-03 01:18:00",15483,1.525,149.58,14.8,0
"2021-01-03 01:24:00",15484,1.521,149.16,14.7,0
"2021-01-03 01:30:00",15485,1.517,148.8,14.7,0
"2021-01-03 01:36:00",15486,1.513,148.39,14.7,0
"2021-01-03 01:42:00",15487,1.508,147.89,14.6,0
"2021-01-03 01:48:00",15488,1.506,147.73,14.6,0
"2021-01-03 01:54:00",15489,1.506,147.7,14.6,0
"2021-01-03 02:00:00",15490,1.507,147.8,14.6,0
"2021-01-03 02:06:00",15491,1.51,148.13,14.5,0
"2021-01-03 02:12:00",15492,1.513,148.41,14.5,0
"2021-01-03 02:18:00",15493,1.518,148.83,14.5,0
"2021-01-03 02:24:00",15494,1.523,149.36,14.5,0
"2021-01-03 02:30:00",15495,1.527,149.75,14.5,0
"2021-01-03 02:36:00",15496,1.532,150.26,14.4,0
"2021-01-03 02:42:00",15497,1.537,150.7,14.4,0
"2021-01-03 02:48:00",15498,1.54,151.07,14.4,0
"2021-01-03 02:54:00",15499,1.545,151.51,14.4,0
"2021-01-03 03:00:00",15500,1.547,151.71,14.4,0
"2021-01-03 03:06:00",15501,1.55,151.96,14.4,0
"2021-01-03 03:12:00",15502,1.551,152.11,14.4,0
"2021-01-03 03:18:00",15503,1.553,152.29,14.4,0
"2021-01-03 03:24:00",15504,1.556,152.62,14.4,0
"2021-01-03 03:30:00",15505,1.559,152.85,14.4,0
"2021-01-03 03:36:00",15506,1.562,153.23,14.4,0
"2021-01-03 03:42:00",15507,1.574,154.35,14.4,0
"2021-01-03 03:48:00",15508,1.579,154.84,14.4,0
"2021-01-03 03:54:00",15509,1.585,155.46,14.3,0
"2021-01-03 04:00:00",15510,1.589,155.8,14.3,0
"2021-01-03 04:06:00",15511,1.602,157.11,14.3,0
"2021-01-03 04:12:00",15512,1.608,157.67,14.3,0
"2021-01-03 04:18:00",15513,1.614,158.3,14.3,0
"2021-01-03 04:24:00",15514,1.619,158.77,14.3,0
"2021-01-03 04:30:00",15515,1.625,159.38,14.2,0
"2021-01-03 04:36:00",15516,1.631,159.92,14.2,0
"2021-01-03 04:42:00",15517,1.636,160.44,14.2,0
"2021-01-03 04:48:00",15518,1.64,160.87,14.2,0
"2021-01-03 04:54:00",15519,1.644,161.22,14.2,0
"2021-01-03 05:00:00",15520,1.649,161.71,14.2,0
"2021-01-03 05:06:00",15521,1.654,162.17,14.2,0
"2021-01-03 05:12:00",15522,1.666,163.38,14.2,0
"2021-01-03 05:18:00",15523,1.669,163.67,14.2,0
"2021-01-03 05:24:00",15524,1.674,164.21,14.1,0
"2021-01-03 05:30:00",15525,1.679,164.63,14.1,0
"2021-01-03 05:36:00",15526,1.692,165.9,14.1,0
"2021-01-03 05:42:00",15527,1.695,166.24,14.1,0
"2021-01-03 05:48:00",15528,1.699,166.63,14.1,0
"2021-01-03 05:54:00",15529,1.702,166.87,14.1,0
"2021-01-03 06:00:00",15530,1.705,167.16,14.1,0
"2021-01-03 06:06:00",15531,1.708,167.54,14,0
"2021-01-03 06:12:00",15532,1.71,167.69,14,0
"2021-01-03 06:18:00",15533,1.713,168.03,14,0
"2021-01-03 06:24:00",15534,1.715,168.22,14,0
"2021-01-03 06:30:00",15535,1.716,168.27,14,0
"2021-01-03 06:36:00",15536,1.716,168.31,13.9,0
"2021-01-03 06:42:00",15537,1.715,168.19,13.9,0
"2021-01-03 06:48:00",15538,1.717,168.38,13.9,0
"2021-01-03 06:54:00",15539,1.718,168.5,13.8,0
"2021-01-03 07:00:00",15540,1.722,168.83,13.8,0
"2021-01-03 07:06:00",15541,1.724,169.04,13.8,0
"2021-01-03 07:12:00",15542,1.723,168.99,13.7,0
"2021-01-03 07:18:00",15543,1.722,168.91,13.7,0
"2021-01-03 07:24:00",15544,1.721,168.77,13.7,0
"2021-01-03 07:30:00",15545,1.72,168.7,13.7,0
"2021-01-03 07:36:00",15546,1.719,168.62,13.6,0
"2021-01-03 07:42:00",15547,1.717,168.34,13.6,0
"2021-01-03 07:48:00",15548,1.713,167.95,13.6,0
"2021-01-03 07:54:00",15549,1.708,167.52,13.6,0
"2021-01-03 08:00:00",15550,1.704,167.08,13.6,0
"2021-01-03 08:06:00",15551,1.702,166.9,13.6,0
"2021-01-03 08:12:00",15552,1.699,166.64,13.6,0
"2021-01-03 08:18:00",15553,1.697,166.42,13.6,0
"2021-01-03 08:24:00",15554,1.696,166.28,13.6,0
"2021-01-03 08:30:00",15555,1.692,165.95,13.5,0
"2021-01-03 08:36:00",15556,1.689,165.62,13.5,0
"2021-01-03 08:42:00",15557,1.684,165.12,13.5,0
"2021-01-03 08:48:00",15558,1.678,164.58,13.5,0
"2021-01-03 08:54:00",15559,1.675,164.28,13.5,0
"2021-01-03 09:00:00",15560,1.671,163.92,13.5,0
"2021-01-03 09:06:00",15561,1.667,163.5,13.5,0
"2021-01-03 09:12:00",15562,1.656,162.42,13.5,0
"2021-01-03 09:18:00",15563,1.65,161.86,13.5,0
"2021-01-03 09:24:00",15564,1.646,161.38,13.5,0
"2021-01-03 09:30:00",15565,1.634,160.28,13.5,0
"2021-01-03 09:36:00",15566,1.631,159.92,13.5,0
"2021-01-03 09:42:00",15567,1.627,159.56,13.5,0
"2021-01-03 09:48:00",15568,1.623,159.19,13.4,0
"2021-01-03 09:54:00",15569,1.618,158.71,13.4,0
"2021-01-03 10:00:00",15570,1.606,157.46,13.4,0
"2021-01-03 10:06:00",15571,1.6,156.9,13.4,0
"2021-01-03 10:12:00",15572,1.594,156.32,13.4,0
"2021-01-03 10:18:00",15573,1.589,155.81,13.4,0
"2021-01-03 10:24:00",15574,1.575,154.48,13.4,0
"2021-01-03 10:30:00",15575,1.569,153.9,13.4,0
"2021-01-03 10:36:00",15576,1.557,152.73,13.4,0
"2021-01-03 10:42:00",15577,1.551,152.07,13.4,0
"2021-01-03 10:48:00",15578,1.539,150.95,13.5,0
"2021-01-03 10:54:00",15579,1.534,150.39,13.5,0
"2021-01-03 11:00:00",15580,1.523,149.32,13.5,0
"2021-01-03 11:06:00",15581,1.518,148.82,13.5,0
"2021-01-03 11:12:00",15582,1.512,148.27,13.5,0
"2021-01-03 11:18:00",15583,1.508,147.93,13.5,0
"2021-01-03 11:24:00",15584,1.505,147.61,13.5,0
"2021-01-03 11:30:00",15585,1.503,147.38,13.5,0
"2021-01-03 11:36:00",15586,1.502,147.28,13.6,0
"2021-01-03 11:42:00",15587,1.501,147.18,13.6,0
"2021-01-03 11:48:00",15588,1.498,146.89,13.6,0
"2021-01-03 11:54:00",15589,1.494,146.51,13.6,0
"2021-01-03 12:00:00",15590,1.49,146.09,13.6,0
"2021-01-03 12:06:00",15591,1.484,145.53,13.7,0
"2021-01-03 12:12:00",15592,1.479,145.05,13.7,0
"2021-01-03 12:18:00",15593,1.473,144.5,13.7,0
"2021-01-03 12:24:00",15594,1.468,143.96,13.7,0
"2021-01-03 12:30:00",15595,1.457,142.87,13.8,0
"2021-01-03 12:36:00",15596,1.451,142.29,13.8,0
"2021-01-03 12:42:00",15597,1.44,141.22,13.8,0
"2021-01-03 12:48:00",15598,1.435,140.68,13.8,0
"2021-01-03 12:54:00",15599,1.43,140.26,13.9,0
"2021-01-03 13:00:00",15600,1.427,139.97,13.9,0
"2021-01-03 13:06:00",15601,1.424,139.62,13.9,0
"2021-01-03 13:12:00",15602,1.422,139.45,13.9,0
"2021-01-03 13:18:00",15603,1.421,139.32,13.9,0
"2021-01-03 13:24:00",15604,1.421,139.32,14,0
"2021-01-03 13:30:00",15605,1.423,139.51,14,0
"2021-01-03 13:36:00",15606,1.425,139.79,14,0
"2021-01-03 13:42:00",15607,1.431,140.3,14,0
"2021-01-03 13:48:00",15608,1.444,141.58,14,0
"2021-01-03 13:54:00",15609,1.45,142.19,14,0
"2021-01-03 14:00:00",15610,1.456,142.81,14,0
"2021-01-03 14:06:00",15611,1.468,143.92,14.1,0
"2021-01-03 14:12:00",15612,1.473,144.46,14.1,0
"2021-01-03 14:18:00",15613,1.477,144.88,14.1,0
"2021-01-03 14:24:00",15614,1.481,145.27,14.1,0
"2021-01-03 14:30:00",15615,1.486,145.73,14.1,0
"2021-01-03 14:36:00",15616,1.49,146.13,14.2,0
"2021-01-03 14:42:00",15617,1.495,146.57,14.2,0
"2021-01-03 14:48:00",15618,1.498,146.91,14.2,0
"2021-01-03 14:54:00",15619,1.502,147.28,14.2,0
"2021-01-03 15:00:00",15620,1.507,147.75,14.2,0
"2021-01-03 15:06:00",15621,1.517,148.81,14.3,0
"2021-01-03 15:12:00",15622,1.524,149.43,14.3,0
"2021-01-03 15:18:00",15623,1.537,150.74,14.3,0
"2021-01-03 15:24:00",15624,1.545,151.52,14.3,0
"2021-01-03 15:30:00",15625,1.558,152.83,14.3,0
"2021-01-03 15:36:00",15626,1.565,153.45,14.3,0
"2021-01-03 15:42:00",15627,1.576,154.51,14.3,0
"2021-01-03 15:48:00",15628,1.581,155.06,14.4,0
"2021-01-03 15:54:00",15629,1.587,155.62,14.4,0
"2021-01-03 16:00:00",15630,1.591,156.04,14.4,0
"2021-01-03 16:06:00",15631,1.597,156.61,14.4,0
"2021-01-03 16:12:00",15632,1.609,157.8,14.4,0
"2021-01-03 16:18:00",15633,1.613,158.21,14.4,0
"2021-01-03 16:24:00",15634,1.617,158.59,14.4,0
"2021-01-03 16:30:00",15635,1.62,158.83,14.4,0
"2021-01-03 16:36:00",15636,1.623,159.16,14.4,0
"2021-01-03 16:42:00",15637,1.628,159.69,14.4,0
"2021-01-03 16:48:00",15638,1.64,160.81,14.5,0
"2021-01-03 16:54:00",15639,1.652,162.02,14.5,0
"2021-01-03 17:00:00",15640,1.665,163.33,14.5,0
"2021-01-03 17:06:00",15641,1.679,164.63,14.5,0
"2021-01-03 17:12:00",15642,1.692,165.89,14.5,0
"2021-01-03 17:18:00",15643,1.705,167.2,14.5,0
"2021-01-03 17:24:00",15644,1.709,167.61,14.5,0
"2021-01-03 17:30:00",15645,1.716,168.27,14.5,0
