"TOA5","GCREW_MARSH_OUTLET","CR300","11122","CR300-WIFI.Std.07.02","CPU:GCREW_SONDEV1.CR300","43526","SontekTable"
"TIMESTAMP","RECORD","Flowrate","Stage","Mean_velocity","Total_volume","Water_depth","Index_velocity","Cross_area","Water_temperature","System_status","Velocity_XZxc","Velocity_XZzc","Velocity_XZxl","Velocity_XZxr","Batt_Vol_Sontek","Pitch_angle","Roll_angle","Perc_submergance","RangeWaterSurface","AdjWaterDepth","TotVOLpos","TotVOLneg","ECELL","SNR1","SNR2","SNR3","SNR4"
"2020-12-31 05:30:00",69928,-0.023,0.879,-0.014,-7999,0.829,-0.014,1.627,4.609,0,-0.014,0.001,-0.013,-0.023,13.77,-1.97,-1.49,100,0.829,0.383,7999,-7999,0.809,35.6,31.1,25.6,27.9
"2020-12-31 05:45:00",69929,-0.015,0.872,-0.009,-7999,0.822,-0.009,1.614,4.627,0,-0.009,0.001,-0.004,-0.006,13.77,-1.97,-1.49,100,0.822,0.452,7999,-7999,0.809,34.4,30.3,24.4,27.6
"2020-12-31 06:00:00",69930,-0.039,0.872,-0.024,-7999,0.822,-0.025,1.613,4.669,0,-0.025,0.003,-0.021,-0.038,13.77,-1.94,-1.51,100,0.822,0.389,7999,-7999,0.789,34.1,28.3,26.8,26.4
"2020-12-31 06:15:00",69931,-0.043,0.844,-0.027,-7999,0.794,-0.027,1.562,4.517,0,-0.027,0.001,-0.022,-0.036,12.07,-1.99,-1.51,100,0.794,0.39,7999,-7999,0.789,33.2,30,22.3,24.6
"2020-12-31 06:30:00",69932,-0.079,0.835,-0.051,-7999,0.785,-0.052,1.544,4.619,0,-0.052,0.001,-0.035,-0.055,13.76,-1.97,-1.5,100,0.785,0.459,7999,-7999,0.769,35.6,31.8,25.6,28.9
"2020-12-31 06:45:00",69933,-0.041,0.824,-0.027,-7999,0.774,-0.027,1.525,4.645,0,-0.027,0.002,-0.007,-0.024,13.76,-1.95,-1.5,100,0.774,0.199,7999,-7999,0.769,35.7,31.6,24.7,26.5
"2020-12-31 07:00:00",69934,-0.044,0.816,-0.029,-7999,0.766,-0.028,1.509,4.648,0,-0.028,0.001,-0.004,-0.031,13.74,-1.96,-1.51,100,0.766,0.481,7999,-7999,0.749,37.4,33,29.9,30.2
"2020-12-31 07:15:00",69935,-0.038,0.801,-0.026,-7999,0.751,-0.025,1.482,4.685,0,-0.025,0.001,-0.006,-0.013,13.63,-1.95,-1.51,100,0.751,0.311,7999,-7999,0.729,37,33.1,28,30.8
"2020-12-31 07:30:00",69936,-0.071,0.78,-0.049,-7999,0.73,-0.049,1.443,4.699,0,-0.049,0.003,-0.024,-0.049,13.77,-1.96,-1.48,100,0.73,0.46,7999,-7999,0.709,37.6,33.3,28.3,28
"2020-12-31 07:45:00",69937,-0.055,0.76,-0.039,-7999,0.71,-0.038,1.406,4.722,0,-0.038,0.002,-0.011,-0.047,13.78,-1.98,-1.48,100,0.71,0.286,7999,-7999,0.669,37.9,33.3,28.6,30
"2020-12-31 08:00:00",69938,-0.017,0.739,-0.013,-7999,0.689,-0.011,1.366,4.741,0,-0.011,0.001,0.016,-0.01,13.74,-1.98,-1.46,100,0.689,0.346,7999,-7999,0.669,39.1,33.4,27,32.3
"2020-12-31 08:15:00",69939,-0.022,0.733,-0.016,-7999,0.683,-0.016,1.356,4.747,0,-0.016,0,-0.02,-0.007,13.77,-2,-1.43,100,0.683,0.206,7999,-7999,0.669,36.6,32.7,25,29.8
"2020-12-31 08:30:00",69940,-0.03,0.712,-0.023,-7999,0.662,-0.022,1.317,4.75,0,-0.022,0,-0.004,-0.009,13.75,-2,-1.42,100,0.662,0.155,7999,-7999,0.649,35.4,30.6,25.3,28.8
"2020-12-31 08:45:00",69941,-0.039,0.702,-0.03,-7999,0.652,-0.029,1.298,4.77,0,-0.029,0.001,-0.01,-0.033,13.75,-2,-1.42,100,0.652,0.06,7999,-7999,0.629,36.3,31.4,24.8,28.1
"2020-12-31 09:00:00",69942,-0.006,0.685,-0.005,-7999,0.635,-0.003,1.267,4.76,0,-0.003,0,0.019,-0.013,13.74,-2,-1.4,100,0.635,0.276,7999,-7999,0.609,37.3,33.9,25.7,28.9
"2020-12-31 09:15:00",69943,-0.009,0.675,-0.007,-7999,0.625,-0.007,1.248,4.794,0,-0.007,0,0.002,-0.016,13.76,-2.03,-1.39,100,0.625,0.188,7999,-7999,0.589,37.3,33.9,25.7,29.2
"2020-12-31 09:30:00",69944,-0.01,0.656,-0.008,-7999,0.606,-0.007,1.214,4.827,0,-0.007,0,-0.021,-0.012,13.74,-2.06,-1.37,100,0.606,0.015,7999,-7999,0.589,37.1,33.3,24.7,28.7
"2020-12-31 09:45:00",69945,-0.018,0.649,-0.015,-7999,0.599,-0.015,1.201,4.834,0,-0.015,-0.001,-0.004,-0.02,13.74,-2.06,-1.37,100,0.599,0.274,7999,-7999,0.569,35.8,32.4,23.3,27.2
"2020-12-31 10:00:00",69946,-0.008,0.639,-0.007,-7999,0.589,-0.006,1.182,4.863,0,-0.006,0,0.001,-0.022,13.74,-2.1,-1.36,100,0.589,0.258,7999,-7999,0.569,36.4,32.2,23.2,27.8
"2020-12-31 10:15:00",69947,-0.003,0.628,-0.003,-7999,0.578,-0.002,1.162,4.879,0,-0.002,0,0.005,-0.018,13.77,-2.11,-1.35,100,0.578,0.155,7999,-7999,0.569,36.5,33.4,24.9,27.4
"2020-12-31 10:30:00",69948,-0.01,0.608,-0.009,-7999,0.558,-0.008,1.124,4.902,0,-0.008,0,0.007,-0.02,13.75,-2.16,-1.36,100,0.558,0.098,7999,-7999,0.549,37.2,34.6,25.5,28.5
"2020-12-31 10:45:00",69949,-0.011,0.589,-0.01,-7999,0.539,-0.009,1.089,4.916,0,-0.009,0,-0.007,-0.032,13.74,-2.15,-1.36,100,0.539,0.155,7999,-7999,0.529,38,36,28,29.2
"2020-12-31 11:00:00",69950,-0.009,0.589,-0.009,-7999,0.539,-0.008,1.089,4.959,0,-0.008,0,-0.022,-0.037,13.73,-2.24,-1.38,100,0.539,0.239,7999,-7999,0.508,40.4,36.4,27.2,29.9
"2020-12-31 11:15:00",69951,-0.013,0.587,-0.012,-7999,0.537,-0.012,1.085,4.989,0,-0.012,-0.001,-0.019,-0.021,13.73,-2.27,-1.37,100,0.537,0.077,7999,-7999,0.508,39.9,38.4,26.7,30.4
"2020-12-31 11:30:00",69952,0.004,0.599,0.004,-7999,0.549,0.004,1.107,5.004,0,0.004,0,-0.005,-0.013,13.76,-2.41,-1.39,100,0.549,0.285,7999,-7999,0.508,36.9,35.9,23,26.8
"2020-12-31 11:45:00",69953,-0.006,0.605,-0.005,-7999,0.555,-0.005,1.119,5.023,0,-0.005,0,-0.026,-0.006,13.71,-2.3,-1.38,100,0.555,0.185,7999,-7999,0.529,37.9,37.4,24.5,25.8
"2020-12-31 12:00:00",69954,-0.017,0.611,-0.015,-7999,0.561,-0.014,1.13,5.04,0,-0.014,0.002,-0.019,-0.034,13.7,-2.29,-1.39,100,0.561,-0.007,7999,-7999,0.529,39.5,36.9,27.8,27.7
"2020-12-31 12:15:00",69955,-0.01,0.616,-0.009,-7999,0.566,-0.008,1.14,5.03,0,-0.008,0,-0.017,-0.031,13.7,-2.17,-1.38,100,0.566,0.341,7999,-7999,0.549,38.3,34.6,25.2,28
"2020-12-31 12:30:00",69956,0.006,0.629,0.006,-7999,0.579,0.006,1.164,5.087,0,0.006,0.001,0.015,-0.016,13.72,-2.13,-1.4,100,0.579,0.157,7999,-7999,0.549,36.7,33.7,24.8,27.9
"2020-12-31 12:45:00",69957,0.01,0.645,0.008,-7999,0.595,0.009,1.193,5.122,0,0.009,0.001,0.016,-0.001,13.7,-2.06,-1.4,100,0.595,0.231,7999,-7999,0.569,39.6,35.9,25.8,29.3
"2020-12-31 13:00:00",69958,0.024,0.671,0.019,-7999,0.621,0.02,1.241,5.159,0,0.02,0.001,0.004,-0.006,13.7,-2.07,-1.42,100,0.621,0.173,7999,-7999,0.589,36,34.3,23.5,25.7
"2020-12-31 13:15:00",69959,-0.002,0.686,-0.002,-7999,0.636,-0.003,1.269,5.208,0,-0.003,-0.001,-0.019,-0.011,13.7,-2.14,-1.43,100,0.636,0.25,7999,-7999,0.609,35.9,34.5,22.6,25.9
"2020-12-31 13:30:00",69960,-0.007,0.698,-0.006,-7999,0.648,-0.007,1.292,5.251,0,-0.007,-0.001,-0.034,-0.023,13.67,-2.17,-1.43,100,0.648,0.3,7999,-7999,0.629,38.7,37.1,26,29.5
"2020-12-31 13:45:00",69961,-0.013,0.71,-0.01,-7999,0.66,-0.01,1.314,5.255,0,-0.01,-0.001,-0.014,-0.033,13.72,-2.05,-1.45,100,0.66,0.275,7999,-7999,0.629,37.1,35.5,25.5,27.6
"2020-12-31 14:00:00",69962,0.003,0.726,0.002,-7999,0.676,0.002,1.344,5.256,0,0.002,-0.001,-0.015,-0.009,13.77,-1.99,-1.46,100,0.676,0.515,7999,-7999,0.649,36.4,35.4,23.8,27.8
"2020-12-31 14:15:00",69963,0.017,0.751,0.012,-7999,0.701,0.011,1.389,5.314,0,0.011,0,-0.012,-0.004,13.76,-1.99,-1.47,100,0.701,0.346,7999,-7999,0.669,32.8,29.5,21.7,24.6
"2020-12-31 14:30:00",69964,0.016,0.766,0.011,-7999,0.716,0.011,1.416,5.305,0,0.011,0,-0.003,-0.016,13.46,-1.97,-1.49,100,0.716,0.17,7999,-7999,0.689,33.4,29.5,21.9,24.4
"2020-12-31 14:45:00",69965,0.04,0.792,0.027,-7999,0.742,0.025,1.466,5.315,0,0.025,-0.001,-0.015,0.006,13.69,-1.95,-1.51,100,0.742,0.312,7999,-7999,0.709,34,30.7,21.6,24.6
"2020-12-31 15:00:00",69966,-0.012,0.812,-0.008,-7999,0.762,-0.01,1.501,5.408,0,-0.01,0,-0.03,-0.028,11.74,-1.94,-1.51,100,0.762,0.306,7999,-7999,0.729,34.4,31.3,21.1,24.9
"2020-12-31 15:15:00",69967,0.027,0.826,0.018,-7999,0.776,0.016,1.528,5.356,0,0.016,0,-0.023,-0.006,13.69,-1.92,-1.5,100,0.776,0.033,7999,-7999,0.749,34.5,31,23.7,27
"2020-12-31 15:30:00",69968,0.011,0.827,0.007,-7999,0.777,0.006,1.531,5.378,0,0.006,-0.001,-0.01,-0.006,13.7,-1.92,-1.49,100,0.777,0.419,7999,-7999,0.769,35.4,32.4,23.2,27.3
"2020-12-31 15:45:00",69969,-0.005,0.834,-0.003,-7999,0.784,-0.004,1.543,5.486,0,-0.004,0,-0.024,-0.026,13.72,-1.92,-1.5,100,0.784,0.399,7999,-7999,0.769,36,32.6,23.5,27.1
"2020-12-31 16:00:00",69970,0.111,0.864,0.07,-7999,0.814,0.068,1.599,5.507,0,0.068,0.002,0.012,0.03,13.7,-1.86,-1.51,100,0.814,0.265,7999,-7999,0.809,35.8,31.6,23.5,26.9
"2020-12-31 16:15:00",69971,0.066,0.901,0.04,-7999,0.851,0.038,1.668,5.799,0,0.038,0,0.013,0.012,13.71,-1.87,-1.5,100,0.851,0.483,7999,-7999,0.829,35.8,31.9,23.3,27.4
"2020-12-31 16:30:00",69972,0.011,0.909,0.007,-7999,0.859,0.006,1.682,6.431,0,0.006,0,-0.012,-0.007,13.72,-1.89,-1.52,100,0.859,0.638,7999,-7999,0.829,36.3,32.5,24.7,28.4
"2020-12-31 16:45:00",69973,-0.091,0.903,-0.055,-7999,0.853,-0.057,1.671,6.677,0,-0.057,0.005,-0.053,-0.062,13.72,-2,-1.52,100,0.853,0.422,7999,-7999,0.829,37.3,33.8,25.6,29.1
"2020-12-31 17:00:00",69974,-0.048,0.888,-0.029,-7999,0.838,-0.029,1.642,6.488,0,-0.029,0,-0.014,-0.032,13.72,-1.92,-1.52,100,0.838,0.5,7999,-7999,0.809,38,34,25.9,29.4
"2020-12-31 17:15:00",69975,0.001,0.884,0.001,-7999,0.834,0.002,1.635,6.512,0,0.002,0.001,0.008,0.001,13.74,-1.91,-1.52,100,0.834,0.5,7999,-7999,0.829,36.3,32.3,24.6,28.2
"2020-12-31 17:30:00",69976,0.01,0.885,0.006,-7999,0.835,0.006,1.637,6.481,0,0.006,0,-0.005,-0.005,13.75,-1.9,-1.52,100,0.835,0.517,7999,-7999,0.809,36.2,33,24,27.8
"2020-12-31 17:45:00",69977,-0.044,0.883,-0.027,-7999,0.833,-0.027,1.633,6.523,0,-0.027,0.001,-0.02,-0.029,13.75,-1.91,-1.53,100,0.833,0.494,7999,-7999,0.809,36.9,34.2,25,27.2
"2020-12-31 18:00:00",69978,-0.074,0.86,-0.047,-7999,0.81,-0.046,1.591,6.483,0,-0.046,0.004,-0.005,-0.049,13.76,-1.99,-1.54,100,0.81,0.506,7999,-7999,0.789,36.4,32.7,24.7,24.7
"2020-12-31 18:15:00",69979,0.006,0.862,0.004,-7999,0.812,0.004,1.594,6.535,0,0.004,0,-0.001,-0.003,13.76,-1.91,-1.53,100,0.812,0.323,7999,-7999,0.789,35.4,32,23.1,27.5
"2020-12-31 18:30:00",69980,-0.041,0.847,-0.026,-7999,0.797,-0.025,1.567,6.538,0,-0.025,0.003,0,-0.028,13.77,-1.92,-1.52,100,0.797,0.347,7999,-7999,0.789,35.8,31.8,26.4,28.4
"2020-12-31 18:45:00",69981,-0.054,0.841,-0.035,-7999,0.791,-0.034,1.555,6.566,0,-0.034,0.002,-0.013,-0.041,13.78,-1.92,-1.53,100,0.791,0.586,7999,-7999,0.769,36.3,32,28.6,28.5
"2020-12-31 19:00:00",69982,-0.066,0.823,-0.044,-7999,0.773,-0.043,1.523,6.539,0,-0.043,0.003,-0.006,-0.036,13.77,-1.92,-1.53,100,0.773,0.417,7999,-7999,0.749,36.5,32,27.9,28.9
"2020-12-31 19:15:00",69983,-0.059,0.807,-0.039,-7999,0.757,-0.039,1.493,6.525,0,-0.039,0.002,-0.014,-0.041,13.78,-1.92,-1.54,100,0.757,0.407,7999,-7999,0.749,35.2,30.9,25.3,27.4
"2020-12-31 19:30:00",69984,-0.02,0.784,-0.014,-7999,0.734,-0.012,1.45,6.508,0,-0.012,0.001,0.01,-0.023,13.8,-1.94,-1.53,100,0.734,0.368,7999,-7999,0.729,36.1,32.4,25.9,29.1
"2020-12-31 19:45:00",69985,-0.032,0.764,-0.023,-7999,0.714,-0.022,1.414,6.494,0,-0.022,0,-0.003,-0.017,13.85,-1.94,-1.51,100,0.714,0.394,7999,-7999,0.689,37.1,33.3,26.3,26.8
"2020-12-31 20:00:00",69986,-0.027,0.746,-0.02,-7999,0.696,-0.018,1.379,6.468,0,-0.018,0,0.007,-0.022,13.72,-1.94,-1.49,100,0.696,0.33,7999,-7999,0.689,38.4,34.2,28.1,29
"2020-12-31 20:15:00",69987,-0.02,0.728,-0.015,-7999,0.678,-0.014,1.346,6.477,0,-0.014,-0.001,0.004,-0.031,13.79,-1.96,-1.46,100,0.678,0.465,7999,-7999,0.669,38.4,34.9,26.5,30
"2020-12-31 20:30:00",69988,-0.02,0.706,-0.015,-7999,0.656,-0.014,1.306,6.473,0,-0.014,0,-0.002,-0.025,11.74,-1.96,-1.43,100,0.656,0.179,7999,-7999,0.629,37,32.7,25,25.6
"2020-12-31 20:45:00",69989,-0.032,0.696,-0.025,-7999,0.646,-0.024,1.287,6.468,0,-0.024,0,-0.016,-0.036,13.81,-1.96,-1.42,100,0.646,0.482,7999,-7999,0.629,38,35.3,28.1,28.3
"2020-12-31 21:00:00",69990,-0.044,0.669,-0.035,-7999,0.619,-0.035,1.237,6.427,0,-0.035,0.001,-0.013,-0.049,13.83,-1.98,-1.39,100,0.619,0.308,7999,-7999,0.609,37.3,34.2,26.7,25.5
"2020-12-31 21:15:00",69991,-0.036,0.642,-0.03,-7999,0.592,-0.03,1.188,6.427,0,-0.03,-0.001,-0.012,-0.041,13.85,-1.99,-1.37,100,0.592,0.28,7999,-7999,0.569,39.3,40.2,30.6,31.5
"2020-12-31 21:30:00",69992,-0.016,0.627,-0.014,-7999,0.577,-0.014,1.16,6.411,0,-0.014,-0.002,-0.013,-0.017,13.87,-2.01,-1.37,100,0.577,0.548,7999,-7999,0.549,42.2,38.5,28.7,34.5
"2020-12-31 21:45:00",69993,-0.019,0.615,-0.017,-7999,0.565,-0.017,1.137,6.283,0,-0.017,0,-0.028,-0.019,13.85,-2,-1.36,100,0.565,0.314,7999,-7999,0.549,38.2,34.5,23.7,29.9
"2020-12-31 22:00:00",69994,-0.02,0.595,-0.018,-7999,0.545,-0.018,1.1,6.363,0,-0.018,-0.001,-0.027,-0.037,13.85,-2.02,-1.36,100,0.545,0.241,7999,-7999,0.529,37.7,35,23.4,30.8
"2020-12-31 22:15:00",69995,-0.016,0.561,-0.015,-7999,0.511,-0.016,1.038,6.204,0,-0.016,0,-0.026,-0.019,13.91,-2.08,-1.35,100,0.511,0.155,7999,-7999,0.489,46.1,44.5,33.7,42.3
"2020-12-31 22:30:00",69996,-0.016,0.54,-0.016,-7999,0.49,-0.017,1,6.208,0,-0.017,-0.001,-0.015,-0.014,13.9,-2.09,-1.34,100,0.49,0.045,7999,-7999,0.449,45.6,42.7,32.9,37.6
"2020-12-31 22:45:00",69997,-0.01,0.525,-0.01,-7999,0.475,-0.01,0.971,6.174,0,-0.01,0,-0.004,-0.014,13.95,-2.08,-1.34,100,0.475,0.11,7999,-7999,0.449,41.7,37.8,28.6,34.6
"2020-12-31 23:00:00",69998,-0.01,0.518,-0.01,-7999,0.468,-0.01,0.959,5.978,0,-0.01,-0.001,-0.016,-0.015,13.95,-2.08,-1.35,100,0.468,0.072,7999,-7999,0.449,44.7,40.2,31.2,35.2
"2020-12-31 23:15:00",69999,-0.01,0.51,-0.01,-7999,0.46,-0.01,0.943,5.852,0,-0.01,-0.001,-0.02,-0.026,13.91,-2.1,-1.34,100,0.46,-0.288,7999,-7999,0.429,39.8,36.2,22.4,29
"2020-12-31 23:30:00",70000,-0.007,0.495,-0.008,-7999,0.445,-0.008,0.915,5.977,0,-0.008,0,-0.011,-0.024,13.95,-2.09,-1.39,100,0.445,-0.431,7999,-7999,0.429,34.7,39,27.7,31
"2020-12-31 23:45:00",70001,-0.01,0.482,-0.011,-7999,0.432,-0.011,0.892,5.848,0,-0.011,0,-0.022,-0.017,13.98,-2.11,-1.39,100,0.432,-0.052,7999,-7999,0.409,43.2,41.5,27.4,36
"2021-01-01 00:00:00",70002,-0.01,0.47,-0.011,-7999,0.42,-0.011,0.87,5.868,0,-0.011,0,-0.019,-0.019,13.96,-2.11,-1.41,100,0.42,-0.152,7999,-7999,0.389,43,40.3,31.1,36.2
"2021-01-01 00:15:00",70003,-0.01,0.462,-0.012,-7999,0.412,-0.011,0.855,5.81,0,-0.011,0,-0.018,-0.009,13.98,-2.12,-1.39,100,0.412,-0.057,7999,-7999,0.389,43.7,40.3,31,33.2
"2021-01-01 00:30:00",70004,-0.009,0.458,-0.011,-7999,0.408,-0.011,0.848,5.829,0,-0.011,0,-0.003,-0.011,14,-2.13,-1.39,100,0.408,0.005,7999,-7999,0.389,43.7,39.5,31.5,31.9
"2021-01-01 00:45:00",70005,-0.007,0.457,-0.008,-7999,0.407,-0.008,0.845,5.77,0,-0.008,0,-0.005,-0.017,13.97,-2.14,-1.38,100,0.407,0.428,7999,-7999,0.369,44.5,41.3,34,36.4
"2021-01-01 01:00:00",70006,-0.007,0.457,-0.008,-7999,0.407,-0.008,0.845,5.849,0,-0.008,-0.001,-0.011,-0.01,14.01,-2.14,-1.39,100,0.407,-0.005,7999,-7999,0.369,43.4,40.9,29.4,32.4
"2021-01-01 01:15:00",70007,-0.01,0.457,-0.012,-7999,0.407,-0.011,0.846,5.481,0,-0.011,0.001,-0.008,-0.01,14.02,-2.12,-1.39,100,0.407,-0.464,7999,-7999,0.369,41.2,36.9,28.4,30.5
"2021-01-01 01:30:00",70008,-0.007,0.459,-0.008,-7999,0.409,-0.007,0.849,5.167,0,-0.007,-0.001,-0.004,-0.02,13.9,-2.13,-1.39,100,0.409,-0.025,7999,-7999,0.389,38.8,34.1,26.1,27.9
"2021-01-01 01:45:00",70009,-0.006,0.46,-0.007,-7999,0.41,-0.006,0.85,4.98,0,-0.006,-0.001,-0.004,-0.022,13.88,-2.12,-1.38,100,0.41,-0.174,7999,-7999,0.349,40.2,34.9,28.1,30
"2021-01-01 02:00:00",70010,-0.006,0.455,-0.008,-7999,0.405,-0.007,0.842,4.807,0,-0.007,-0.001,-0.015,-0.018,13.91,-2.12,-1.39,100,0.405,0.153,7999,-7999,0.389,38.2,33.2,27,28.1
"2021-01-01 02:15:00",70011,-0.007,0.46,-0.008,-7999,0.41,-0.008,0.851,4.717,0,-0.008,0.001,-0.022,-0.014,13.92,-2.14,-1.37,100,0.41,0.153,7999,-7999,0.389,36.7,32.8,24.1,27.2
"2021-01-01 02:30:00",70012,-0.007,0.458,-0.008,-7999,0.408,-0.008,0.848,4.641,0,-0.008,0,-0.005,-0.019,13.88,-2.13,-1.36,100,0.408,0.116,7999,-7999,0.369,37.6,34.6,25.2,29.5
"2021-01-01 02:45:00",70013,-0.004,0.47,-0.005,-7999,0.42,-0.005,0.869,4.588,0,-0.005,0,-0.014,-0.02,13.1,-2.12,-1.36,100,0.42,0.008,7999,-7999,0.389,39,33.2,25.7,27.8
"2021-01-01 03:00:00",70014,-0.004,0.485,-0.005,-7999,0.435,-0.004,0.897,4.497,0,-0.004,-0.001,0.001,-0.001,13.92,-2.1,-1.36,100,0.435,0.099,7999,-7999,0.409,38.8,35.3,25.7,29.7
"2021-01-01 03:15:00",70015,-0.002,0.509,-0.002,-7999,0.459,-0.002,0.942,4.437,0,-0.002,-0.001,-0.019,-0.019,13.91,-2.09,-1.37,100,0.459,0.368,7999,-7999,0.429,36.6,34,23.4,28.2
"2021-01-01 03:30:00",70016,-0.004,0.516,-0.004,-7999,0.466,-0.005,0.955,4.454,0,-0.005,-0.002,-0.006,0.003,13.91,-2.08,-1.38,100,0.466,-0.097,7999,-7999,0.429,38.7,37.1,25.6,31.7
"2021-01-01 03:45:00",70017,-0.007,0.522,-0.007,-7999,0.472,-0.007,0.965,4.41,0,-0.007,0,-0.007,0.001,13.9,-2.07,-1.36,100,0.472,0.027,7999,-7999,0.449,37.1,33.5,23.8,29.6
"2021-01-01 04:00:00",70018,-0.002,0.533,-0.002,-7999,0.483,-0.001,0.987,4.395,0,-0.001,0,-0.014,-0.02,13.91,-2.05,-1.38,100,0.483,0.468,7999,-7999,0.449,37.6,33.6,22.8,28.6
"2021-01-01 04:15:00",70019,-0.005,0.527,-0.005,-7999,0.477,-0.005,0.976,4.339,0,-0.005,0,-0.022,-0.003,13.87,-2.05,-1.37,100,0.477,0.354,7999,-7999,0.449,43.8,41.3,29.8,37
"2021-01-01 04:30:00",70020,0,0.531,0,-7999,0.481,0,0.982,4.43,0,0,0,-0.007,-0.008,13.9,-2.05,-1.38,100,0.481,0.102,7999,-7999,0.449,36.9,35.2,24.6,29.6
"2021-01-01 04:45:00",70021,-0.005,0.53,-0.005,-7999,0.48,-0.005,0.981,4.365,0,-0.005,0,0.003,-0.024,13.91,-2.05,-1.38,100,0.48,0.226,7999,-7999,0.449,38,34.5,24.1,28.9
"2021-01-01 05:00:00",70022,0.002,0.536,0.003,-7999,0.486,0.003,0.992,4.381,0,0.003,0,-0.002,0,13.87,-2.06,-1.4,100,0.486,0.18,7999,-7999,0.449,43.3,40.6,30.3,36
"2021-01-01 05:15:00",70023,-0.004,0.545,-0.004,-7999,0.495,-0.003,1.009,4.349,0,-0.003,0,-0.014,0.005,13.91,-2.05,-1.4,100,0.495,0.044,7999,-7999,0.469,38.7,35.6,25.7,30.7
"2021-01-01 05:30:00",70024,-0.004,0.554,-0.004,-7999,0.504,-0.004,1.025,4.367,0,-0.004,0,-0.012,-0.012,13.91,-2.06,-1.39,100,0.504,0.254,7999,-7999,0.469,38.9,36.2,24.6,30.6
"2021-01-01 05:45:00",70025,-0.007,0.551,-0.007,-7999,0.501,-0.006,1.02,4.379,0,-0.006,0,-0.02,-0.003,13.9,-2.05,-1.39,100,0.501,0.018,7999,-7999,0.489,38.1,33.2,24.1,28
"2021-01-01 06:00:00",70026,-0.013,0.535,-0.013,-7999,0.485,-0.013,0.989,4.424,0,-0.013,0,0.008,-0.009,13.91,-2.05,-1.4,100,0.485,0.109,7999,-7999,0.469,39.9,36.8,28.1,31.8
"2021-01-01 06:15:00",70027,-0.007,0.538,-0.007,-7999,0.488,-0.007,0.996,4.297,0,-0.007,0.001,-0.009,-0.012,13.92,-2.05,-1.39,100,0.488,0.456,7999,-7999,0.449,40.2,37.1,24.8,31.7
"2021-01-01 06:30:00",70028,-0.01,0.524,-0.01,-7999,0.474,-0.009,0.97,4.234,0,-0.009,0,-0.01,-0.014,13.91,-2.06,-1.39,100,0.474,0.027,7999,-7999,0.429,40.6,37.7,26.9,31.1
"2021-01-01 06:45:00",70029,-0.008,0.516,-0.008,-7999,0.466,-0.008,0.955,4.233,0,-0.008,0,-0.008,-0.011,13.91,-2.08,-1.38,100,0.466,0.14,7999,-7999,0.429,43.8,40.3,30.3,34.7
"2021-01-01 07:00:00",70030,-0.007,0.508,-0.007,-7999,0.459,-0.007,0.941,4.172,0,-0.007,0,-0.004,-0.011,13.9,-2.08,-1.38,100,0.459,0.076,7999,-7999,0.429,41.9,38.4,27.8,32.8
"2021-01-01 07:15:00",70031,-0.005,0.506,-0.006,-7999,0.456,-0.006,0.935,4.108,0,-0.006,0,-0.019,-0.026,13.94,-2.08,-1.38,100,0.456,0.359,7999,-7999,0.429,39.8,37,25.6,30.8
"2021-01-01 07:30:00",70032,-0.006,0.504,-0.007,-7999,0.454,-0.007,0.932,4.143,0,-0.007,0,-0.006,-0.009,13.92,-2.09,-1.38,100,0.454,0.106,7999,-7999,0.429,39.2,35,25.6,30.1
"2021-01-01 07:45:00",70033,-0.006,0.503,-0.007,-7999,0.453,-0.006,0.93,4.241,0,-0.006,0.001,-0.011,-0.011,13.92,-2.09,-1.38,100,0.453,0.332,7999,-7999,0.429,38.7,34.3,24.8,29.2
"2021-01-01 08:00:00",70034,-0.007,0.499,-0.007,-7999,0.449,-0.007,0.923,4.251,0,-0.007,0,-0.011,-0.006,13.94,-2.09,-1.39,100,0.449,-0.123,7999,-7999,0.429,37.2,33.4,23,29.3
"2021-01-01 08:15:00",70035,-0.007,0.489,-0.008,-7999,0.439,-0.008,0.905,4.31,0,-0.008,0,-0.015,-0.011,13.95,-2.11,-1.38,100,0.439,0.107,7999,-7999,0.409,36.4,32.1,22.7,27
"2021-01-01 08:30:00",70036,-0.008,0.471,-0.01,-7999,0.421,-0.009,0.872,4.349,0,-0.009,-0.001,-0.019,-0.019,10.86,-2.12,-1.38,100,0.421,0.024,7999,-7999,0.409,38.5,34.3,23.3,30.9
"2021-01-01 08:45:00",70037,-0.006,0.462,-0.007,-7999,0.412,-0.007,0.855,4.392,0,-0.007,0,-0.025,-0.008,12.2,-2.13,-1.38,100,0.412,-0.04,7999,-7999,0.389,36.6,32,22.8,27.2
"2021-01-01 09:00:00",70038,-0.005,0.454,-0.006,-7999,0.404,-0.005,0.841,4.445,0,-0.005,-0.001,-0.017,-0.023,11.98,-2.14,-1.37,100,0.404,0.143,7999,-7999,0.369,34.2,30.4,21.3,25
"2021-01-01 09:15:00",70039,-0.005,0.451,-0.006,-7999,0.401,-0.006,0.834,4.473,0,-0.006,0,-0.02,-0.008,12.77,-2.15,-1.37,100,0.401,0.2,7999,-7999,0.369,35.5,31.8,21.9,26.9
"2021-01-01 09:30:00",70040,-0.005,0.448,-0.006,-7999,0.398,-0.006,0.829,4.539,0,-0.006,0,-0.011,-0.009,13.9,-2.16,-1.37,100,0.398,0.01,7999,-7999,0.369,35.2,31.2,22.3,26.3
